y_pred,prob_4,prob_6,prob_9,prob_10,prob_11,prob_13,prob_14,prob_941,prob_961,prob_1121
10,0.0026013380720129203,0.03623156430725954,2.8877853991120958e-05,0.9423601746552818,0.01678662705415089,0.00021895854988931616,0.0014286579371841947,0.00012607026010185985,5.120010722062674e-06,0.00021261129940635006
14,2.9032785401241296e-05,2.925194736693975e-05,1.877674052727127e-07,1.323169390038084e-05,2.6791373711122014e-06,6.121717247437087e-07,0.9999171898518349,3.3172636426623603e-06,1.7918969224065556e-07,4.318191660757052e-06
1121,1.8442567114444568e-05,2.4405489217552357e-05,6.842023705819392e-07,0.00016955354872398635,8.458647482778371e-07,1.4959361361832534e-06,0.0037544403643154814,7.6306014395329e-06,1.4109879955709962e-06,0.9960210904379383
14,4.2855933897686616e-05,0.002754523909770606,0.004561367050850415,0.0005590075629391293,5.811627275173128e-05,3.848838511458202e-05,0.9895277383445247,0.00034329272889927815,0.0020747895469563717,3.982026429542278e-05
13,2.7354639695140928e-08,6.015217654448311e-08,7.574830652758972e-05,9.931997869565083e-07,1.7065839688173414e-06,0.999875415236554,3.6665785841641037e-05,2.655944903692297e-07,1.6534961540498745e-06,7.464289860429103e-06
6,0.022234680412170593,0.9722712516743331,0.0007322417537533492,0.0009938408242802592,0.00023517546744504484,0.00029261183983343464,0.0026507199801357674,0.0004230430505287786,1.0991644512720751e-05,0.00015544335300710872
10,1.777510085369379e-05,0.3238045869201739,0.09068816165712877,0.5358072289562898,0.000168055787228127,0.04885410556483284,3.692156096827841e-05,0.0005907315964729064,1.1401615551428661e-05,2.103124050032705e-05
14,0.00025041213324362017,0.00018702820001931312,0.00020506713741173056,0.005076202819039638,0.004928479431037955,0.0007417003448928174,0.6078519054344673,0.0023886060855810146,0.0026388659254694287,0.3757317324888372
13,1.817697270995463e-07,5.4710591837257604e-05,0.0005077382478651786,0.0007792900003658911,2.492010536426889e-06,0.9986526295398859,7.412583106571616e-07,1.5576061641641612e-06,5.513642946958334e-07,1.0761101286374305e-07
1121,2.2323703537112153e-05,0.00924948301646775,0.20004210414553703,0.06054774835929098,5.253861974673176e-05,0.0479262011688401,0.0030935900364345583,0.00015966870489638555,0.00010181198090358461,0.6788045302643457
961,2.0650855770130837e-08,4.944430685795499e-07,1.4236330902904076e-05,8.863657357936253e-07,1.7508998689649435e-08,1.0787292912866754e-07,1.109244471385622e-05,2.5331268979511496e-07,0.999966458775169,6.432294936469402e-06
9,5.246460425629704e-09,1.4665193565538112e-08,0.9999870160122525,1.5882110797041243e-08,7.067536186829041e-09,9.420209348510818e-07,1.0822245212253664e-05,4.2399911283175056e-08,1.1042759935576346e-06,3.018439460382836e-08
13,2.736809466577751e-08,6.015246492243293e-08,7.574866967556863e-05,9.93242745471353e-07,1.7396156233713552e-06,0.9998802087791802,3.183874672582958e-05,2.6559576366637393e-07,1.653504081141766e-06,7.464325645278971e-06
941,0.00601520257242681,0.0001907597969065129,3.983276081510388e-08,1.1194565156586794e-05,1.6279727390704497e-05,7.504431954510672e-08,1.087241546899437e-05,0.9937218180081687,3.331417219613743e-05,4.438652050595165e-07
10,1.3826093582121754e-06,0.0010855892330133017,2.0206817569452048e-06,0.9931819641770082,0.0002542838579332522,0.005417115856443877,5.485806886374824e-05,1.2645074445694596e-06,2.3960401988127946e-07,1.2814041578179656e-06
10,7.759388929516943e-08,9.164419648490185e-05,2.118120801429577e-05,0.9997732905279499,9.375696866206837e-06,5.871511048416494e-05,8.477704753169195e-07,3.851501955165041e-06,9.056113888318085e-07,4.0110782491837385e-05
14,5.784297170185006e-06,1.0125078089773564e-06,1.960268882923202e-07,1.0005805792056532e-06,1.5982819384857384e-06,2.149565736117477e-07,0.999984732831996,1.6823687035619708e-06,1.8033767000300321e-06,1.974771641793157e-06
941,6.417894163929981e-05,2.6809993329413407e-06,1.1581344234813216e-09,3.8642817101775093e-07,2.8830045919583598e-06,8.734294680651286e-10,3.4312984626055785e-05,0.9998940602271499,8.570483140914964e-07,6.383346109026844e-07
14,0.0020622310253975633,0.0004921637850393087,0.00033705236004081434,0.0001824797665511543,0.0007749928948123956,0.00021444182159570925,0.9948060465248729,0.0006398330493474413,0.0001781056010752973,0.0003126531712674993
13,1.815787462635887e-07,4.585757888470316e-05,0.00032034095023943495,0.002050327732735413,2.4972001620627384e-06,0.997578357831973,3.8797630514175875e-07,1.5559306143435963e-06,3.819994589421451e-07,1.1122088097372032e-07
14,0.0004203729221311393,2.2539092909656516e-05,1.7181322000228994e-07,1.2101311095994385e-05,2.4552513397026013e-06,5.601600311008403e-07,0.9995068188901479,3.2684041055561825e-06,2.7415026685832994e-05,4.297128333172658e-06
10,6.257537194064527e-08,4.7295954338587235e-05,1.4310443214463542e-05,0.9998557825350881,1.2604404291450527e-05,2.028951262877573e-05,2.368464357179174e-06,3.8162245399347154e-06,4.784142530536753e-08,4.3422044744101245e-05
14,5.178953832403339e-06,1.240410312634658e-06,2.566651781142363e-07,4.841198815624009e-07,1.444184347894511e-06,2.524615959326334e-07,0.9999840559006999,3.5079788860446606e-06,1.7571176940583895e-06,1.8222075714335688e-06
