y_pred,prob_4,prob_6,prob_9,prob_10,prob_11,prob_13,prob_14,prob_941,prob_961,prob_1121
10,0.03647608202721681,0.16341352329642164,0.02920202973651998,0.40055272392270563,0.19851131030670904,0.05233376219965629,0.06358055026395269,0.01614333070702441,0.016008582599030853,0.02377810494076253
14,0.027313013922200514,0.02881178082558136,0.01422173740189701,0.008798767544092059,0.00371821437286495,0.007049120044156813,0.8721445855239673,0.007701037299471345,0.01367956755914501,0.016562175506623672
14,0.025735839573246704,0.03882594344034664,0.023151344513212282,0.03423836813443551,0.009935258154122535,0.014258965493666682,0.6038371248341775,0.017418819670935472,0.0358686055787079,0.19672973060714888
14,0.011740941039164593,0.032912744714429065,0.037369369319995974,0.016020339433228094,0.010173491033816257,0.011809688223775,0.6807357565785382,0.015123950940531703,0.15982052707135327,0.02429319164516784
13,0.008905912140368089,0.03946747551234752,0.07890100730740031,0.03913437243221992,0.0243443276668172,0.6969597521518525,0.04616655896797406,0.0103364541787501,0.03055883513660319,0.02522530450566723
6,0.020540087323645047,0.7730318444194637,0.022970263700520185,0.025847751666501054,0.008701349096563518,0.030326857495928335,0.08720748834590608,0.008700670684410015,0.012718090514669503,0.009955596752392725
13,0.009717882448946438,0.08005147233406902,0.15002002772392953,0.2252979806228117,0.02410851122984316,0.44217497605670797,0.02558191553757594,0.007150264070620141,0.015035473844916051,0.020861496130580123
14,0.011352056260721685,0.054052423294601394,0.027443658444209273,0.06443004667810419,0.020602132365422608,0.020152607270031122,0.48584493419098107,0.013046390769281217,0.016457269389626522,0.2866184813370208
13,0.0137867575415876,0.06976252311338513,0.12536688371100993,0.20937496333187328,0.030516910423605628,0.4369246791324514,0.04276061867180623,0.011949542159380606,0.018337732597999326,0.04121938931690104
10,0.014798129966897633,0.06867217829318285,0.17139554928404896,0.25031635489718324,0.07639386786663956,0.1981378066175266,0.08304679954156254,0.015905879563362656,0.04683742566567631,0.07449600830391985
961,0.006021862301743103,0.008359459363811182,0.03597227359394033,0.007907000803287267,0.004267865111956636,0.010919554423717264,0.020871960008187876,0.003744191924056977,0.8903438691515501,0.011591963317749325
9,0.003656728956207057,0.00854875635591107,0.9046419717161589,0.008501512972261567,0.005988241564654739,0.008585169272028553,0.02235424299303394,0.003742649894167899,0.025750669047496677,0.008230057228079702
13,0.00909341630479206,0.04089484250892149,0.08427898602279764,0.03533069743789169,0.024199413995705122,0.6949083908217123,0.04557548666677985,0.01030954958346915,0.03048584918561112,0.02492336747231963
941,0.28367234692271664,0.09164183883903051,0.03232412878093829,0.026961598698658277,0.04096293756189081,0.027488056480096727,0.05610926811551768,0.3827720172419331,0.03375202400389755,0.024315783355320263
10,0.011544988375569356,0.07126285485621374,0.045487830143210645,0.4733241534499406,0.09338694341485851,0.1793621019374356,0.04913386951659089,0.014940877914428812,0.029542597991639274,0.03201378240011247
10,0.014332731208489949,0.06756200433627593,0.017811680016387697,0.6436478045982602,0.08349059726866326,0.0634786228161248,0.049312524442753074,0.01095654591932215,0.01056276682364439,0.03884472257007854
14,0.004095889367451676,0.0167445906260304,0.006603622386613398,0.006657524904652528,0.002866653357275998,0.003878140842367532,0.9404111364416914,0.002112393196306306,0.004572298873383472,0.012057750004227265
941,0.02387633494993466,0.00899522901753223,0.004265513698785341,0.004018497606832205,0.00815493951562431,0.0031114694811661,0.011383877315888193,0.9246520984166288,0.0049618079374197654,0.0065802320601885955
14,0.06103061078715422,0.027953465140321244,0.025499861247824336,0.01592489301861387,0.02351810272685249,0.10295772891926194,0.6267616847311384,0.03945703735195337,0.05338053908655473,0.02351607699032541
13,0.012021913178639255,0.05095503161234836,0.13552847025821044,0.1891346693302678,0.020944723123090068,0.5022175695554729,0.031797085242562306,0.009121770030397054,0.018359859838151967,0.02991890783085979
14,0.02451730334253815,0.019318579372350212,0.012452941734442387,0.00797628151040671,0.003595459923795722,0.006005585972550954,0.886794626476478,0.0076330455506639595,0.013669800760767603,0.018036375356006246
10,0.009470149372012874,0.05025819265567635,0.017355311563666872,0.7755601074754649,0.05068143001956562,0.03281669974853302,0.031329477033144,0.006386964582267461,0.0072099443867333374,0.018931723162935645
14,0.0037503700027280143,0.014409553657943774,0.0065433938308689064,0.006404337785583743,0.002426722180745143,0.004167895653368623,0.9453671954038564,0.0019570083561082858,0.00434744697938295,0.010626076149414364
6,0.028747331166518557,0.7578793337887428,0.01526855202026833,0.04323642336529131,0.015565817727725896,0.014767656358241055,0.09229293651968136,0.008505101634252873,0.008603210640912587,0.015133636778365036
4,0.6650136353037045,0.049515279517595046,0.033317081178919,0.02755443730588422,0.02537917736608557,0.01571980885746471,0.06176608082118882,0.05385219030792001,0.0474909918359825,0.02039131750525563
9,0.02859431425932714,0.055072770619162714,0.31755215118929736,0.027388951486329992,0.015343932004739548,0.3056913325086823,0.10381778207534223,0.014361440042387319,0.10028944008290326,0.03188788573182824
961,0.005868931459234389,0.016847584793892423,0.028652341449433866,0.014820747238088232,0.006907655943842835,0.010199782963178063,0.07826641975377949,0.007276731518574001,0.8099874956453198,0.021172309234657072
14,0.02234489646457742,0.07332053413331596,0.03766956283048954,0.031372505935985485,0.011848733052882143,0.018897653790471317,0.5782671730293526,0.014749580564500124,0.025033289598932418,0.18649607059949305
9,0.0026545418555605606,0.005686014269745651,0.9532548217085959,0.005532849945134694,0.0021427894295190705,0.010947272051260193,0.008740496075415941,0.0014991071859728332,0.00591644094923848,0.0036256665295566538
14,0.024458986361268885,0.051625012548481654,0.023037702913146444,0.025781575233290364,0.00902197648606797,0.01480679882759234,0.6538146946687355,0.01443208977482425,0.02055823712995212,0.1624629260566404
9,0.003997018803313151,0.00872264185767933,0.9131314576681517,0.004813864879200196,0.0030902175757902208,0.018977810457725935,0.01163374732337953,0.002643420003199297,0.027279569867595336,0.005710251563965173
14,0.020386312170918557,0.05062427443969867,0.03833857830166754,0.06409191567122173,0.01846408867514827,0.027280020633465414,0.5103707231843062,0.014288707449588609,0.03197246392516482,0.22418291554882014
6,0.015260472891892573,0.8133307312981104,0.012420020589952875,0.030566630307928402,0.010784445329340062,0.011885313340349361,0.0797714534445753,0.006302077504325111,0.006674022165535123,0.013004833127990525
9,0.011707579437104636,0.0430006193907909,0.6813218875281494,0.01839191479673198,0.01054743267773146,0.13198573929707821,0.04420005139633053,0.007412266394336871,0.03444476762266644,0.01698774145907967
961,0.009990344929465461,0.012916607146794885,0.04247274098025693,0.00647307433657478,0.005273711169845084,0.014757953251523187,0.027871521114936088,0.006196390478226023,0.8650943196590947,0.00895333693328292
961,0.0886514890808911,0.08967948594096056,0.06384594033433054,0.026532893201803374,0.017358252415806658,0.109363277935348,0.1866962818501286,0.02602169464220079,0.36771650500989544,0.02413417958863492
6,0.0137521124837374,0.6741368135765515,0.03747416370027265,0.08085210798147864,0.04370669191381448,0.023617184508945777,0.06802657542313932,0.01740500359127771,0.020584040239167715,0.020445306581614846
