y_pred,prob_4,prob_6,prob_9,prob_10,prob_11,prob_13,prob_14,prob_941,prob_961,prob_1121
941,0.31000954455528995,0.0009882559700113553,0.007906522486428154,0.0001231549064383603,2.4092891156653844e-05,0.002443087244903196,0.0010946551053121099,0.6748391999825759,0.001435561669492544,0.0011359251883915505
941,0.4471567631245229,0.0010820000471559608,0.01854403375326775,0.00012307079979290305,1.4585830292524865e-05,0.005232942003963231,0.0020166346665373455,0.5160214266437886,0.008572870251042246,0.0012356728796368963
941,0.4259084073112925,0.0011024766937407968,0.015845456371791123,0.00014302108598294248,1.9837598741080018e-05,0.0041396419558788,0.0022543374554541418,0.5423765459928562,0.006670165528200118,0.0015401100060622363
14,3.998695074266964e-15,0.02148230436164162,3.5200212099398764e-11,0.002366100381283433,2.0160631319884644e-15,1.6020953546245132e-21,0.9761147131578143,7.858163012714046e-136,3.688206405387803e-05,4.088956030770471e-275
13,3.9633786531302716e-127,0.0012391887647874552,0.01824274689471601,0.17296695466135278,1.4505541804913242e-76,0.5613295688332299,0.0001738515625331367,1.0031531689196828e-159,0.17946735888177473,0.06658033040160667
941,0.4066395665306047,0.0010358114505270037,0.014452452780224091,0.00010489536125430633,1.1108938726413228e-05,0.00475879041286601,0.0013326880271023692,0.5672178917458858,0.0035693729801037034,0.0008774217727056469
941,0.438207357902261,0.0014134918620911645,0.01743877148291921,0.00010607271913107829,1.1381651188922907e-05,0.0056622542320377885,0.0012088001256875332,0.5320044099511442,0.0032374969083770306,0.0007099631651618461
941,0.3797116940216473,0.00214894542344091,0.0026878738299577084,0.0003438590008676261,0.000331558984539332,0.0004207741172785013,0.00216802685392366,0.6077304272955213,5.0280835750299505e-05,0.004406559637073252
4,0.7373706013165243,0.0042966300628205925,0.008231326211209419,0.0005828598685991143,0.00017023992657369915,0.005574083009946265,0.0032778725356978054,0.23614384759788862,4.6098574975241956e-05,0.004306440895765452
13,1.1321853990172119e-48,0.0039032616470833135,7.35747924433262e-05,0.37308010190413776,8.378360173379459e-16,0.6204487845492428,0.002494277032500145,1.406619101084594e-171,7.459345732585909e-11,5.654680511332801e-221
4,0.7078545512049343,0.0027166259474978235,0.031157170750255366,0.0002876779038549199,4.51547949612631e-05,0.005010803848769637,0.0073855243864666565,0.23594741925923338,0.004642374054644041,0.0049526978493823854
9,5.84417878010048e-14,0.0026626653329234556,0.8329664476031183,0.013619850608304705,9.57927725420345e-24,0.01065119504669278,0.14006877593843603,5.915350181941256e-133,3.106547046661139e-05,5.495562620574433e-249
13,2.49348835375861e-126,0.0012879044571078413,0.01804956357010382,0.17265469261803137,2.0472772060617996e-76,0.5285808939090118,0.000189567032928382,1.4297066489958655e-158,0.19841708021596413,0.08082029819685133
941,0.27163818231964537,0.0008247848970201406,0.0014768021251743246,0.00011135778995129947,2.6541734515641132e-05,0.0017571301089152338,0.00024815290917579527,0.723519141475851,9.899390882714606e-06,0.0003880072488677198
10,7.75807892382234e-116,5.790307962481015e-05,3.812545722502254e-12,0.99992492147562,7.214602739567646e-06,3.225311602828181e-07,9.638307002202302e-06,4.1495639414707746e-302,3.915749139319722e-14,4.4538082689235907e-271
4,0.948968719663059,0.008382709244465474,0.0002318835216937638,0.001786950488145547,0.0033207426991221254,0.002461468263647559,0.0004402011871099864,0.03211238370872777,5.336676693279075e-10,0.0022949406903610536
941,0.324127094420446,0.001730497564440344,0.0038946240961686743,0.0002713988118928736,0.00017064758572943827,0.0006249768191704799,0.00219174540669881,0.6623251264690081,0.00014039694340086997,0.004523491883044673
941,0.012757200259616009,2.306499439242543e-06,6.261030790948972e-12,3.9316300959878254e-07,1.0230085393573862e-05,2.0236855934633676e-07,5.731028028858385e-10,0.9872296604465219,1.5062564732924554e-24,6.59809707479047e-09
4,0.5847302270579886,0.0009570388652371044,0.018743979641774617,0.00012434733834924022,1.6224865729280252e-05,0.006163230519990569,0.005074631088515106,0.3728937573922249,0.009107793702366406,0.002188769527824334
4,0.7238375508881375,0.004295080409116374,0.008455114269468458,0.0005830167574479433,0.0001677980209249519,0.005642698784836587,0.0033212636797564942,0.24884144655327126,4.942220659475699e-05,0.004806608430446485
