y_pred,prob_4,prob_6,prob_9,prob_10,prob_11,prob_13,prob_14,prob_941,prob_961,prob_1121
14,0.12273926305360487,0.14016507300000056,0.08162030612123419,0.1075466268835486,0.07227549074206159,0.0993288905903463,0.22541230374856647,0.04411376818878609,0.04097365637066425,0.0658246213011871
14,0.07640649259473502,0.09157704815320887,0.1436398934341782,0.05547998344213135,0.017621085224374455,0.12050863889141147,0.316052844414864,0.009348648714966547,0.11323520884255099,0.0561301562875789
14,0.0803913067578533,0.08367637982900165,0.12832569688573414,0.05411842172542333,0.019695095162761293,0.11196887541628325,0.34331646725472226,0.009480837420926428,0.10269316861671576,0.06633375093057861
14,0.06697804287494337,0.10826708530831416,0.017108504301892678,0.011224033361040357,0.0018476042688942008,0.0023802725508963105,0.6859605907652052,0.004449139963815388,0.08951525576112317,0.012269470843875028
13,5.374298916126431e-06,0.006634350107846457,0.19899379404227482,0.23300638944937963,0.01410296156001236,0.5316225861219608,0.0006537243492275816,0.001485501277937825,0.0056424727336865845,0.007852846058757986
6,0.07117364974325076,0.17847607111164582,0.1473710817034809,0.09673325342538094,0.02431357773394291,0.1781450991757344,0.17162717226635194,0.016295647710200548,0.07845576436109218,0.03740868276891959
13,0.03092020617395541,0.14063618163655417,0.22948718113297548,0.1372187037132633,0.027949123260873485,0.262369984783494,0.06995053912997541,0.013989463982979723,0.06007012805796919,0.027408488127959797
14,0.09984211181091483,0.06291874443030769,0.03935761283385218,0.07528614649580609,0.05185055285333713,0.031647304023595314,0.40430974860355595,0.02454868789267254,0.04415365767930585,0.16608543337665244
13,0.013088849631889039,0.10350788608186605,0.272374528019095,0.11748429251177583,0.011042269999289383,0.3150744428512409,0.07520813730930487,0.0022061119104816785,0.0547846480086273,0.03522883367642986
13,4.822279809292266e-05,0.03508037890878265,0.2004568291538407,0.08752811942835975,0.007787913868479482,0.6639488807137237,0.0030811945464283763,1.2851934645820719e-05,0.0006774547340711884,0.00137815391357559
9,0.013861819581107517,0.04745057692945589,0.26060088991823976,0.04090784157653163,0.0018776368675312478,0.14091175153457894,0.20830021943444482,0.0005184261180701012,0.2468572626397296,0.03871357540031035
9,0.0012547660691699933,0.0039187052419929905,0.9052651711809898,0.008788412990623985,0.0005428735093441392,0.049940014053232874,0.019253842561362734,3.9989246925358896e-05,0.009328706553913548,0.001667518592444658
13,6.2158697560037744e-06,0.006512392936770895,0.18449085932023707,0.2470261553966963,0.015263652328595495,0.5295767365056329,0.0007450136340482044,0.001564633034407617,0.005907516446509959,0.008906824527345486
6,0.13178129830075802,0.31784513504153383,0.02200866088078283,0.12870797264664097,0.08411706288598435,0.03576623675022362,0.08087092764407594,0.16624281096509577,0.010957707708164252,0.02170218717674046
10,3.289210063788961e-05,0.013862632418314735,0.01485081213741417,0.6461343818459675,0.17089220863946514,0.1432079080447407,0.003513318826649236,2.0703275203203228e-05,0.0005937494681515815,0.006891393243455878
10,0.029298878797801124,0.14590893122503037,0.04731120558110134,0.4205078130227432,0.13582164740832195,0.0664696876344468,0.0467960411537379,0.045198508566072104,0.008862204588545518,0.05382508202219984
14,0.092938198020735,0.06700325588300565,0.05163495815893132,0.06432797974549402,0.029668159366042186,0.04059190143077949,0.4464574900318736,0.013326952595732511,0.061211481422528524,0.13283962334487776
941,0.04118869011614909,0.09086051006588548,4.286726716892977e-05,0.01935778050274162,0.07872232078550878,0.0001417240027377971,0.003129703216736735,0.7649422548725039,2.1817299837610223e-05,0.001592331870729964
14,0.02645783801384212,0.020730947968035807,0.09997391695471652,0.005968650952704977,0.0008512426087363462,0.06711499062988023,0.5844457264252509,0.00017698121947693686,0.15734095756275454,0.03693874766460154
13,0.012466399277841494,0.10088121634621086,0.27852363098567384,0.11269951087195126,0.010473985317326991,0.3237746264771963,0.07134824499962257,0.002058461499042853,0.05413968551848182,0.033634238706652025
14,0.07229559618794479,0.08986092308518501,0.14862308536567656,0.05440473398924066,0.01635252498462534,0.1259410970306929,0.3111562644476622,0.008452958595354547,0.11747454953345032,0.05543826678016774
10,0.041766568315998835,0.13615907001550565,0.044224164445018574,0.37508556922671504,0.16197417491197508,0.06145576842213798,0.060934725819065484,0.050011214210083185,0.008069131561808763,0.060319613071691446
14,0.09645196061454568,0.0654756809417534,0.04836351623113926,0.06199982323831007,0.0295917912047351,0.03806791973524295,0.45570958283186125,0.013463063434116627,0.0591123519775716,0.13176430979072384
6,0.06790845942033076,0.40030740039613355,0.02703769310540619,0.2062119563149333,0.06581402143338123,0.05193319726088744,0.0722361842856789,0.06710387614900773,0.009851298472713065,0.03159591316152805
4,0.4293143029601749,0.012134052581167275,6.271408459598791e-05,0.0005699012441414803,0.0019160970597958931,2.0794288751982643e-06,0.3920452131473922,0.15421860123230377,0.004563807976130806,0.005173230285422559
9,0.039703605760867525,0.1014807077660397,0.24508309390166225,0.07745782028002055,0.014718887087095064,0.22799934787036838,0.13937105695857335,0.007368842608944089,0.11524026275096749,0.03157637501546162
961,0.0012037517400848127,0.0012674230762580163,0.04888067935090302,0.011169454576162537,0.0002578501937775513,0.002475463618301824,0.13712143399019808,0.0001581368220121806,0.7546282327168554,0.04283757391544648
14,0.09413416886264278,0.12037762783626327,0.12915461387990226,0.083897760600314,0.037857575316572106,0.11708969168496176,0.2483318568957864,0.025438922222515616,0.08295736245679745,0.06076042024424438
9,0.010856522837874786,0.04797354496468057,0.3607286322915355,0.06093773729547244,0.004186751003212469,0.27117732880709905,0.10684381889625805,0.0006249981153048699,0.10322029956993767,0.03345036621862441
14,0.08015497732359689,0.0914907746318612,0.13655953800933818,0.06289071994743041,0.021542239340413,0.1225728377881003,0.3048968211055811,0.011290055346216202,0.10718040276566496,0.06142163374179769
9,0.037209322884887375,0.10265830391481665,0.2561173245891554,0.09727039007480362,0.019758244031578585,0.2445277908866847,0.1014378962300586,0.010675435714621415,0.10206466007498359,0.02828063159840998
14,0.09290570808175504,0.11816263454487966,0.12300264893094158,0.095133171184745,0.04298544321567255,0.11543382198059574,0.23758847085255239,0.02895102073757975,0.08113625266796134,0.06470082780331694
6,0.07690297226326558,0.36387502551441564,0.037114954614779434,0.18140791260214667,0.0539547344444848,0.06321530483961338,0.11533827497802453,0.048355371091141845,0.01704866654932222,0.04278678310280582
13,0.04416130682853033,0.12165520145253643,0.22451188772103023,0.11635828782748392,0.02608426993031932,0.23280160205014108,0.10103953200952019,0.015408460315164614,0.08825030160088065,0.02972915026439326
9,0.040641410399201924,0.09623198180055413,0.24279207620488438,0.07469683108629167,0.012502748401771048,0.20642595132729163,0.14448481469517732,0.007144582076605799,0.1447214234514835,0.030358180556738418
9,0.035910202335842314,0.06936266832388838,0.24045308331747908,0.04016109197318434,0.006309207762824553,0.18929531372868458,0.21059501684406762,0.0027752043992832413,0.17297947198950628,0.03215873932523975
6,0.041286208013009175,0.5358115866081838,0.002863489930526152,0.0661870452158336,0.12468252366844423,0.006531637293893913,0.19540175418209188,0.014406704038244691,0.0019525818632558564,0.010876469186516594
